frame.time_epoch,eth.src,eth.dst,arp.opcode,arp.src.hw_mac,arp.src.proto_ipv4,arp.dst.hw_mac,arp.dst.proto_ipv4,arp.isgratuitous
1778231147.239336717,72:8d:bc:2b:01:66,ff:ff:ff:ff:ff:ff,1,72:8d:bc:2b:01:66,192.168.1.9,00:00:00:00:00:00,192.168.1.231,
1778231147.239336767,72:8d:bc:2b:01:66,ff:ff:ff:ff:ff:ff,1,72:8d:bc:2b:01:66,192.168.1.9,00:00:00:00:00:00,192.168.1.232,
1778231147.239804224,72:8d:bc:2b:01:66,ff:ff:ff:ff:ff:ff,1,72:8d:bc:2b:01:66,192.168.1.9,00:00:00:00:00:00,192.168.1.233,
1778231147.239804354,72:8d:bc:2b:01:66,ff:ff:ff:ff:ff:ff,1,72:8d:bc:2b:01:66,192.168.1.9,00:00:00:00:00:00,192.168.1.234,
1778231147.239804404,72:8d:bc:2b:01:66,ff:ff:ff:ff:ff:ff,1,72:8d:bc:2b:01:66,192.168.1.9,00:00:00:00:00:00,192.168.1.235,
1778231147.239804455,72:8d:bc:2b:01:66,ff:ff:ff:ff:ff:ff,1,72:8d:bc:2b:01:66,192.168.1.9,00:00:00:00:00:00,192.168.1.236,
1778231147.240350429,72:8d:bc:2b:01:66,ff:ff:ff:ff:ff:ff,1,72:8d:bc:2b:01:66,192.168.1.9,00:00:00:00:00:00,192.168.1.237,
1778231147.240350569,72:8d:bc:2b:01:66,ff:ff:ff:ff:ff:ff,1,72:8d:bc:2b:01:66,192.168.1.9,00:00:00:00:00:00,192.168.1.238,
1778231147.240350620,72:8d:bc:2b:01:66,ff:ff:ff:ff:ff:ff,1,72:8d:bc:2b:01:66,192.168.1.9,00:00:00:00:00:00,192.168.1.239,
1778231147.764438473,72:8d:bc:2b:01:66,ff:ff:ff:ff:ff:ff,1,72:8d:bc:2b:01:66,192.168.1.9,00:00:00:00:00:00,192.168.1.242,
1778231147.764438593,72:8d:bc:2b:01:66,ff:ff:ff:ff:ff:ff,1,72:8d:bc:2b:01:66,192.168.1.9,00:00:00:00:00:00,192.168.1.243,
1778231147.764438644,72:8d:bc:2b:01:66,ff:ff:ff:ff:ff:ff,1,72:8d:bc:2b:01:66,192.168.1.9,00:00:00:00:00:00,192.168.1.244,
1778231147.764821412,72:8d:bc:2b:01:66,ff:ff:ff:ff:ff:ff,1,72:8d:bc:2b:01:66,192.168.1.9,00:00:00:00:00:00,192.168.1.245,
1778231147.764821512,72:8d:bc:2b:01:66,ff:ff:ff:ff:ff:ff,1,72:8d:bc:2b:01:66,192.168.1.9,00:00:00:00:00:00,192.168.1.246,
1778231147.765317042,72:8d:bc:2b:01:66,ff:ff:ff:ff:ff:ff,1,72:8d:bc:2b:01:66,192.168.1.9,00:00:00:00:00:00,192.168.1.247,
1778231147.766516291,72:8d:bc:2b:01:66,ff:ff:ff:ff:ff:ff,1,72:8d:bc:2b:01:66,192.168.1.9,00:00:00:00:00:00,192.168.1.250,
1778231147.766516462,72:8d:bc:2b:01:66,ff:ff:ff:ff:ff:ff,1,72:8d:bc:2b:01:66,192.168.1.9,00:00:00:00:00:00,192.168.1.251,
1778231147.766516512,72:8d:bc:2b:01:66,ff:ff:ff:ff:ff:ff,1,72:8d:bc:2b:01:66,192.168.1.9,00:00:00:00:00:00,192.168.1.252,
1778231147.766516562,72:8d:bc:2b:01:66,ff:ff:ff:ff:ff:ff,1,72:8d:bc:2b:01:66,192.168.1.9,00:00:00:00:00:00,192.168.1.253,
1778231147.803096344,72:8d:bc:2b:01:66,ff:ff:ff:ff:ff:ff,1,72:8d:bc:2b:01:66,192.168.1.9,00:00:00:00:00:00,192.168.1.0,
1778231147.803096464,72:8d:bc:2b:01:66,ff:ff:ff:ff:ff:ff,1,72:8d:bc:2b:01:66,192.168.1.9,00:00:00:00:00:00,192.168.1.12,
1778231147.803096524,72:8d:bc:2b:01:66,ff:ff:ff:ff:ff:ff,1,72:8d:bc:2b:01:66,192.168.1.9,00:00:00:00:00:00,192.168.1.13,
1778231147.803096574,72:8d:bc:2b:01:66,ff:ff:ff:ff:ff:ff,1,72:8d:bc:2b:01:66,192.168.1.9,00:00:00:00:00:00,192.168.1.18,
1778231147.803407157,72:8d:bc:2b:01:66,ff:ff:ff:ff:ff:ff,1,72:8d:bc:2b:01:66,192.168.1.9,00:00:00:00:00:00,192.168.1.19,
1778231147.841326741,72:8d:bc:2b:01:66,ff:ff:ff:ff:ff:ff,1,72:8d:bc:2b:01:66,192.168.1.9,00:00:00:00:00:00,192.168.1.34,
1778231147.841326972,72:8d:bc:2b:01:66,ff:ff:ff:ff:ff:ff,1,72:8d:bc:2b:01:66,192.168.1.9,00:00:00:00:00:00,192.168.1.35,
1778231147.841327072,72:8d:bc:2b:01:66,ff:ff:ff:ff:ff:ff,1,72:8d:bc:2b:01:66,192.168.1.9,00:00:00:00:00:00,192.168.1.41,
1778231147.841327173,72:8d:bc:2b:01:66,ff:ff:ff:ff:ff:ff,1,72:8d:bc:2b:01:66,192.168.1.9,00:00:00:00:00:00,192.168.1.42,
1778231147.841700604,72:8d:bc:2b:01:66,ff:ff:ff:ff:ff:ff,1,72:8d:bc:2b:01:66,192.168.1.9,00:00:00:00:00:00,192.168.1.51,
1778231147.841700844,72:8d:bc:2b:01:66,ff:ff:ff:ff:ff:ff,1,72:8d:bc:2b:01:66,192.168.1.9,00:00:00:00:00:00,192.168.1.52,
1778231147.841700944,72:8d:bc:2b:01:66,ff:ff:ff:ff:ff:ff,1,72:8d:bc:2b:01:66,192.168.1.9,00:00:00:00:00:00,192.168.1.57,
1778231147.841701035,72:8d:bc:2b:01:66,ff:ff:ff:ff:ff:ff,1,72:8d:bc:2b:01:66,192.168.1.9,00:00:00:00:00:00,192.168.1.58,
1778231147.842244446,72:8d:bc:2b:01:66,ff:ff:ff:ff:ff:ff,1,72:8d:bc:2b:01:66,192.168.1.9,00:00:00:00:00:00,192.168.1.64,
1778231147.842244577,72:8d:bc:2b:01:66,ff:ff:ff:ff:ff:ff,1,72:8d:bc:2b:01:66,192.168.1.9,00:00:00:00:00:00,192.168.1.65,
1778231148.126071586,72:8d:bc:2b:01:66,ff:ff:ff:ff:ff:ff,1,72:8d:bc:2b:01:66,192.168.1.9,00:00:00:00:00:00,192.168.1.83,
1778231148.126071716,72:8d:bc:2b:01:66,ff:ff:ff:ff:ff:ff,1,72:8d:bc:2b:01:66,192.168.1.9,00:00:00:00:00:00,192.168.1.84,
1778231149.599075482,72:8d:bc:2b:01:66,ff:ff:ff:ff:ff:ff,1,72:8d:bc:2b:01:66,192.168.1.9,00:00:00:00:00:00,192.168.1.17,
1778231149.599075683,72:8d:bc:2b:01:66,ff:ff:ff:ff:ff:ff,1,72:8d:bc:2b:01:66,192.168.1.9,00:00:00:00:00:00,192.168.1.151,
1778231149.599075763,72:8d:bc:2b:01:66,ff:ff:ff:ff:ff:ff,1,72:8d:bc:2b:01:66,192.168.1.9,00:00:00:00:00:00,192.168.1.152,
1778231149.599075853,72:8d:bc:2b:01:66,ff:ff:ff:ff:ff:ff,1,72:8d:bc:2b:01:66,192.168.1.9,00:00:00:00:00:00,192.168.1.155,
1778231149.601033937,72:8d:bc:2b:01:66,ff:ff:ff:ff:ff:ff,1,72:8d:bc:2b:01:66,192.168.1.9,00:00:00:00:00:00,192.168.1.156,
1778231149.601034068,72:8d:bc:2b:01:66,ff:ff:ff:ff:ff:ff,1,72:8d:bc:2b:01:66,192.168.1.9,00:00:00:00:00:00,192.168.1.157,
1778231149.601034118,72:8d:bc:2b:01:66,ff:ff:ff:ff:ff:ff,1,72:8d:bc:2b:01:66,192.168.1.9,00:00:00:00:00:00,192.168.1.158,
1778231149.605327984,72:8d:bc:2b:01:66,ff:ff:ff:ff:ff:ff,1,72:8d:bc:2b:01:66,192.168.1.9,00:00:00:00:00:00,192.168.1.159,
1778231149.605328095,72:8d:bc:2b:01:66,ff:ff:ff:ff:ff:ff,1,72:8d:bc:2b:01:66,192.168.1.9,00:00:00:00:00:00,192.168.1.160,
1778231149.605328144,72:8d:bc:2b:01:66,ff:ff:ff:ff:ff:ff,1,72:8d:bc:2b:01:66,192.168.1.9,00:00:00:00:00:00,192.168.1.161,
1778231149.605328185,72:8d:bc:2b:01:66,ff:ff:ff:ff:ff:ff,1,72:8d:bc:2b:01:66,192.168.1.9,00:00:00:00:00:00,192.168.1.162,
1778231149.605328235,72:8d:bc:2b:01:66,ff:ff:ff:ff:ff:ff,1,72:8d:bc:2b:01:66,192.168.1.9,00:00:00:00:00:00,192.168.1.163,
1778231149.605813318,72:8d:bc:2b:01:66,ff:ff:ff:ff:ff:ff,1,72:8d:bc:2b:01:66,192.168.1.9,00:00:00:00:00:00,192.168.1.164,
1778231149.605813447,72:8d:bc:2b:01:66,ff:ff:ff:ff:ff:ff,1,72:8d:bc:2b:01:66,192.168.1.9,00:00:00:00:00:00,192.168.1.165,
1778231150.076178755,72:8d:bc:2b:01:66,ff:ff:ff:ff:ff:ff,1,72:8d:bc:2b:01:66,192.168.1.9,00:00:00:00:00:00,192.168.1.166,
1778231150.076178895,72:8d:bc:2b:01:66,ff:ff:ff:ff:ff:ff,1,72:8d:bc:2b:01:66,192.168.1.9,00:00:00:00:00:00,192.168.1.167,
1778231150.076178965,72:8d:bc:2b:01:66,ff:ff:ff:ff:ff:ff,1,72:8d:bc:2b:01:66,192.168.1.9,00:00:00:00:00:00,192.168.1.168,
1778231150.076179035,72:8d:bc:2b:01:66,ff:ff:ff:ff:ff:ff,1,72:8d:bc:2b:01:66,192.168.1.9,00:00:00:00:00:00,192.168.1.169,
1778231150.076349399,72:8d:bc:2b:01:66,ff:ff:ff:ff:ff:ff,1,72:8d:bc:2b:01:66,192.168.1.9,00:00:00:00:00:00,192.168.1.170,
1778231150.076349589,72:8d:bc:2b:01:66,ff:ff:ff:ff:ff:ff,1,72:8d:bc:2b:01:66,192.168.1.9,00:00:00:00:00:00,192.168.1.171,
1778231150.076349659,72:8d:bc:2b:01:66,ff:ff:ff:ff:ff:ff,1,72:8d:bc:2b:01:66,192.168.1.9,00:00:00:00:00:00,192.168.1.172,
1778231150.076349730,72:8d:bc:2b:01:66,ff:ff:ff:ff:ff:ff,1,72:8d:bc:2b:01:66,192.168.1.9,00:00:00:00:00:00,192.168.1.173,
1778231150.076752005,72:8d:bc:2b:01:66,ff:ff:ff:ff:ff:ff,1,72:8d:bc:2b:01:66,192.168.1.9,00:00:00:00:00:00,192.168.1.174,
1778231150.076752185,72:8d:bc:2b:01:66,ff:ff:ff:ff:ff:ff,1,72:8d:bc:2b:01:66,192.168.1.9,00:00:00:00:00:00,192.168.1.175,
1778231150.076752265,72:8d:bc:2b:01:66,ff:ff:ff:ff:ff:ff,1,72:8d:bc:2b:01:66,192.168.1.9,00:00:00:00:00:00,192.168.1.176,
1778231150.076752336,72:8d:bc:2b:01:66,ff:ff:ff:ff:ff:ff,1,72:8d:bc:2b:01:66,192.168.1.9,00:00:00:00:00:00,192.168.1.177,
1778231150.077210126,72:8d:bc:2b:01:66,ff:ff:ff:ff:ff:ff,1,72:8d:bc:2b:01:66,192.168.1.9,00:00:00:00:00:00,192.168.1.178,
1778231150.077210256,72:8d:bc:2b:01:66,ff:ff:ff:ff:ff:ff,1,72:8d:bc:2b:01:66,192.168.1.9,00:00:00:00:00:00,192.168.1.179,
1778231150.077210306,72:8d:bc:2b:01:66,ff:ff:ff:ff:ff:ff,1,72:8d:bc:2b:01:66,192.168.1.9,00:00:00:00:00:00,192.168.1.180,
1778231150.077210346,72:8d:bc:2b:01:66,ff:ff:ff:ff:ff:ff,1,72:8d:bc:2b:01:66,192.168.1.9,00:00:00:00:00:00,192.168.1.181,
1778231150.077210396,72:8d:bc:2b:01:66,ff:ff:ff:ff:ff:ff,1,72:8d:bc:2b:01:66,192.168.1.9,00:00:00:00:00:00,192.168.1.182,
1778231150.077806479,72:8d:bc:2b:01:66,ff:ff:ff:ff:ff:ff,1,72:8d:bc:2b:01:66,192.168.1.9,00:00:00:00:00:00,192.168.1.183,
1778231150.077806609,72:8d:bc:2b:01:66,ff:ff:ff:ff:ff:ff,1,72:8d:bc:2b:01:66,192.168.1.9,00:00:00:00:00:00,192.168.1.184,
1778231150.077806660,72:8d:bc:2b:01:66,ff:ff:ff:ff:ff:ff,1,72:8d:bc:2b:01:66,192.168.1.9,00:00:00:00:00:00,192.168.1.185,
1778231150.077806709,72:8d:bc:2b:01:66,ff:ff:ff:ff:ff:ff,1,72:8d:bc:2b:01:66,192.168.1.9,00:00:00:00:00:00,192.168.1.188,
1778231150.078365232,72:8d:bc:2b:01:66,ff:ff:ff:ff:ff:ff,1,72:8d:bc:2b:01:66,192.168.1.9,00:00:00:00:00:00,192.168.1.189,
1778231150.078365362,72:8d:bc:2b:01:66,ff:ff:ff:ff:ff:ff,1,72:8d:bc:2b:01:66,192.168.1.9,00:00:00:00:00:00,192.168.1.190,
1778231150.078365412,72:8d:bc:2b:01:66,ff:ff:ff:ff:ff:ff,1,72:8d:bc:2b:01:66,192.168.1.9,00:00:00:00:00:00,192.168.1.191,
1778231150.078365462,72:8d:bc:2b:01:66,ff:ff:ff:ff:ff:ff,1,72:8d:bc:2b:01:66,192.168.1.9,00:00:00:00:00:00,192.168.1.192,
1778231150.078819435,72:8d:bc:2b:01:66,ff:ff:ff:ff:ff:ff,1,72:8d:bc:2b:01:66,192.168.1.9,00:00:00:00:00:00,192.168.1.193,
1778231150.078819566,72:8d:bc:2b:01:66,ff:ff:ff:ff:ff:ff,1,72:8d:bc:2b:01:66,192.168.1.9,00:00:00:00:00:00,192.168.1.196,
1778231150.078819616,72:8d:bc:2b:01:66,ff:ff:ff:ff:ff:ff,1,72:8d:bc:2b:01:66,192.168.1.9,00:00:00:00:00:00,192.168.1.197,
1778231150.078819656,72:8d:bc:2b:01:66,ff:ff:ff:ff:ff:ff,1,72:8d:bc:2b:01:66,192.168.1.9,00:00:00:00:00:00,192.168.1.198,
1778231150.079504989,72:8d:bc:2b:01:66,ff:ff:ff:ff:ff:ff,1,72:8d:bc:2b:01:66,192.168.1.9,00:00:00:00:00:00,192.168.1.199,
1778231150.079505119,72:8d:bc:2b:01:66,ff:ff:ff:ff:ff:ff,1,72:8d:bc:2b:01:66,192.168.1.9,00:00:00:00:00:00,192.168.1.202,
1778231150.079505170,72:8d:bc:2b:01:66,ff:ff:ff:ff:ff:ff,1,72:8d:bc:2b:01:66,192.168.1.9,00:00:00:00:00:00,192.168.1.203,
1778231150.079505219,72:8d:bc:2b:01:66,ff:ff:ff:ff:ff:ff,1,72:8d:bc:2b:01:66,192.168.1.9,00:00:00:00:00:00,192.168.1.204,
1778231150.079505270,72:8d:bc:2b:01:66,ff:ff:ff:ff:ff:ff,1,72:8d:bc:2b:01:66,192.168.1.9,00:00:00:00:00:00,192.168.1.205,
1778231150.080143903,72:8d:bc:2b:01:66,ff:ff:ff:ff:ff:ff,1,72:8d:bc:2b:01:66,192.168.1.9,00:00:00:00:00:00,192.168.1.206,
1778231150.080144033,72:8d:bc:2b:01:66,ff:ff:ff:ff:ff:ff,1,72:8d:bc:2b:01:66,192.168.1.9,00:00:00:00:00:00,192.168.1.209,
1778231150.080144084,72:8d:bc:2b:01:66,ff:ff:ff:ff:ff:ff,1,72:8d:bc:2b:01:66,192.168.1.9,00:00:00:00:00:00,192.168.1.210,
1778231150.080144124,72:8d:bc:2b:01:66,ff:ff:ff:ff:ff:ff,1,72:8d:bc:2b:01:66,192.168.1.9,00:00:00:00:00:00,192.168.1.211,
1778231150.085285618,72:8d:bc:2b:01:66,ff:ff:ff:ff:ff:ff,1,72:8d:bc:2b:01:66,192.168.1.9,00:00:00:00:00:00,192.168.1.212,
1778231150.085285728,72:8d:bc:2b:01:66,ff:ff:ff:ff:ff:ff,1,72:8d:bc:2b:01:66,192.168.1.9,00:00:00:00:00:00,192.168.1.213,
1778231150.085285779,72:8d:bc:2b:01:66,ff:ff:ff:ff:ff:ff,1,72:8d:bc:2b:01:66,192.168.1.9,00:00:00:00:00:00,192.168.1.214,
1778231150.085285829,72:8d:bc:2b:01:66,ff:ff:ff:ff:ff:ff,1,72:8d:bc:2b:01:66,192.168.1.9,00:00:00:00:00:00,192.168.1.215,
1778231150.085285879,72:8d:bc:2b:01:66,ff:ff:ff:ff:ff:ff,1,72:8d:bc:2b:01:66,192.168.1.9,00:00:00:00:00:00,192.168.1.216,
1778231150.085797040,72:8d:bc:2b:01:66,ff:ff:ff:ff:ff:ff,1,72:8d:bc:2b:01:66,192.168.1.9,00:00:00:00:00:00,192.168.1.217,
1778231150.087423693,72:8d:bc:2b:01:66,ff:ff:ff:ff:ff:ff,1,72:8d:bc:2b:01:66,192.168.1.9,00:00:00:00:00:00,192.168.1.218,
1778231150.087423824,72:8d:bc:2b:01:66,ff:ff:ff:ff:ff:ff,1,72:8d:bc:2b:01:66,192.168.1.9,00:00:00:00:00:00,192.168.1.113,
1778231150.087423874,72:8d:bc:2b:01:66,ff:ff:ff:ff:ff:ff,1,72:8d:bc:2b:01:66,192.168.1.9,00:00:00:00:00:00,192.168.1.117,
1778231150.087423924,72:8d:bc:2b:01:66,ff:ff:ff:ff:ff:ff,1,72:8d:bc:2b:01:66,192.168.1.9,00:00:00:00:00:00,192.168.1.118,
1778231150.124092557,72:8d:bc:2b:01:66,ff:ff:ff:ff:ff:ff,1,72:8d:bc:2b:01:66,192.168.1.9,00:00:00:00:00:00,192.168.1.137,
1778231150.125958684,72:8d:bc:2b:01:66,ff:ff:ff:ff:ff:ff,1,72:8d:bc:2b:01:66,192.168.1.9,00:00:00:00:00:00,192.168.1.140,
1778231150.125958925,72:8d:bc:2b:01:66,ff:ff:ff:ff:ff:ff,1,72:8d:bc:2b:01:66,192.168.1.9,00:00:00:00:00:00,192.168.1.141,
1778231150.125959014,72:8d:bc:2b:01:66,ff:ff:ff:ff:ff:ff,1,72:8d:bc:2b:01:66,192.168.1.9,00:00:00:00:00:00,192.168.1.142,
1778231150.125959095,72:8d:bc:2b:01:66,ff:ff:ff:ff:ff:ff,1,72:8d:bc:2b:01:66,192.168.1.9,00:00:00:00:00:00,192.168.1.143,
1778231150.162444269,72:8d:bc:2b:01:66,ff:ff:ff:ff:ff:ff,1,72:8d:bc:2b:01:66,192.168.1.9,00:00:00:00:00:00,192.168.1.146,
1778231150.162444459,72:8d:bc:2b:01:66,ff:ff:ff:ff:ff:ff,1,72:8d:bc:2b:01:66,192.168.1.9,00:00:00:00:00:00,192.168.1.147,
1778231150.162444529,72:8d:bc:2b:01:66,ff:ff:ff:ff:ff:ff,1,72:8d:bc:2b:01:66,192.168.1.9,00:00:00:00:00:00,192.168.1.148,
1778231150.162444609,72:8d:bc:2b:01:66,ff:ff:ff:ff:ff:ff,1,72:8d:bc:2b:01:66,192.168.1.9,00:00:00:00:00:00,192.168.1.149,
1778231150.164207711,72:8d:bc:2b:01:66,ff:ff:ff:ff:ff:ff,1,72:8d:bc:2b:01:66,192.168.1.9,00:00:00:00:00:00,192.168.1.153,
1778231150.164207831,72:8d:bc:2b:01:66,ff:ff:ff:ff:ff:ff,1,72:8d:bc:2b:01:66,192.168.1.9,00:00:00:00:00:00,192.168.1.154,
1778231150.164207882,72:8d:bc:2b:01:66,ff:ff:ff:ff:ff:ff,1,72:8d:bc:2b:01:66,192.168.1.9,00:00:00:00:00:00,192.168.1.186,
1778231150.164207931,72:8d:bc:2b:01:66,ff:ff:ff:ff:ff:ff,1,72:8d:bc:2b:01:66,192.168.1.9,00:00:00:00:00:00,192.168.1.187,
1778231150.164207982,72:8d:bc:2b:01:66,ff:ff:ff:ff:ff:ff,1,72:8d:bc:2b:01:66,192.168.1.9,00:00:00:00:00:00,192.168.1.194,
1778231150.164999065,72:8d:bc:2b:01:66,ff:ff:ff:ff:ff:ff,1,72:8d:bc:2b:01:66,192.168.1.9,00:00:00:00:00:00,192.168.1.195,
1778231150.447631622,72:8d:bc:2b:01:66,ff:ff:ff:ff:ff:ff,1,72:8d:bc:2b:01:66,192.168.1.9,00:00:00:00:00:00,192.168.1.17,
1778231150.447631882,72:8d:bc:2b:01:66,ff:ff:ff:ff:ff:ff,1,72:8d:bc:2b:01:66,192.168.1.9,00:00:00:00:00:00,192.168.1.200,
1778231151.920201266,72:8d:bc:2b:01:66,ff:ff:ff:ff:ff:ff,1,72:8d:bc:2b:01:66,192.168.1.9,00:00:00:00:00:00,192.168.1.0,
1778231151.920201396,72:8d:bc:2b:01:66,ff:ff:ff:ff:ff:ff,1,72:8d:bc:2b:01:66,192.168.1.9,00:00:00:00:00:00,192.168.1.12,
1778231151.920201446,72:8d:bc:2b:01:66,ff:ff:ff:ff:ff:ff,1,72:8d:bc:2b:01:66,192.168.1.9,00:00:00:00:00:00,192.168.1.13,
1778231151.922108211,72:8d:bc:2b:01:66,ff:ff:ff:ff:ff:ff,1,72:8d:bc:2b:01:66,192.168.1.9,00:00:00:00:00:00,192.168.1.18,
1778231151.922108331,72:8d:bc:2b:01:66,ff:ff:ff:ff:ff:ff,1,72:8d:bc:2b:01:66,192.168.1.9,00:00:00:00:00:00,192.168.1.19,
1778231151.922108391,72:8d:bc:2b:01:66,ff:ff:ff:ff:ff:ff,1,72:8d:bc:2b:01:66,192.168.1.9,00:00:00:00:00:00,192.168.1.34,
1778231151.926310737,72:8d:bc:2b:01:66,ff:ff:ff:ff:ff:ff,1,72:8d:bc:2b:01:66,192.168.1.9,00:00:00:00:00:00,192.168.1.35,
1778231151.926310887,72:8d:bc:2b:01:66,ff:ff:ff:ff:ff:ff,1,72:8d:bc:2b:01:66,192.168.1.9,00:00:00:00:00:00,192.168.1.41,
1778231151.926310937,72:8d:bc:2b:01:66,ff:ff:ff:ff:ff:ff,1,72:8d:bc:2b:01:66,192.168.1.9,00:00:00:00:00:00,192.168.1.42,
1778231151.926781261,72:8d:bc:2b:01:66,ff:ff:ff:ff:ff:ff,1,72:8d:bc:2b:01:66,192.168.1.9,00:00:00:00:00:00,192.168.1.51,
1778231151.926781391,72:8d:bc:2b:01:66,ff:ff:ff:ff:ff:ff,1,72:8d:bc:2b:01:66,192.168.1.9,00:00:00:00:00:00,192.168.1.52,
1778231151.926781441,72:8d:bc:2b:01:66,ff:ff:ff:ff:ff:ff,1,72:8d:bc:2b:01:66,192.168.1.9,00:00:00:00:00:00,192.168.1.57,
1778231151.926781492,72:8d:bc:2b:01:66,ff:ff:ff:ff:ff:ff,1,72:8d:bc:2b:01:66,192.168.1.9,00:00:00:00:00:00,192.168.1.58,
1778231152.118952418,72:8d:bc:2b:01:66,ff:ff:ff:ff:ff:ff,1,72:8d:bc:2b:01:66,192.168.1.9,00:00:00:00:00:00,192.168.1.64,
1778231152.118952548,72:8d:bc:2b:01:66,ff:ff:ff:ff:ff:ff,1,72:8d:bc:2b:01:66,192.168.1.9,00:00:00:00:00:00,192.168.1.65,
1778231153.188283855,00:e0:4c:36:70:d5,44:fb:5a:d1:93:49,1,00:e0:4c:36:70:d5,192.168.1.5,00:00:00:00:00:00,192.168.1.1,
1778231153.189569316,44:fb:5a:d1:93:49,00:e0:4c:36:70:d5,2,44:fb:5a:d1:93:49,192.168.1.1,00:e0:4c:36:70:d5,192.168.1.5,
1778231153.313939853,72:8d:bc:2b:01:66,ff:ff:ff:ff:ff:ff,1,72:8d:bc:2b:01:66,192.168.1.9,00:00:00:00:00:00,192.168.1.83,
1778231153.313940124,72:8d:bc:2b:01:66,ff:ff:ff:ff:ff:ff,1,72:8d:bc:2b:01:66,192.168.1.9,00:00:00:00:00:00,192.168.1.84,
1778231153.313940244,72:8d:bc:2b:01:66,ff:ff:ff:ff:ff:ff,1,72:8d:bc:2b:01:66,192.168.1.9,00:00:00:00:00:00,192.168.1.231,
1778231153.313940354,72:8d:bc:2b:01:66,ff:ff:ff:ff:ff:ff,1,72:8d:bc:2b:01:66,192.168.1.9,00:00:00:00:00:00,192.168.1.232,
1778231153.314534673,72:8d:bc:2b:01:66,ff:ff:ff:ff:ff:ff,1,72:8d:bc:2b:01:66,192.168.1.9,00:00:00:00:00:00,192.168.1.233,
